"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Innovation on a Network_modified model Virus on a Network.nlogo"
"initial-outbreak-size 1 1 50"
"03/08/2024 15:11:01:129 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","number-of-nodes","average-node-degree","initial-outbreak-size","gain-resistance-chance","virus-check-frequency","virus-spread-chance","recovery-chance","[step]","count turtles with [infected?]","count links"
"1679","50","3","34","20","10","5","5","2","38","48"
"1678","50","3","34","20","10","5","5","2","39","52"
"1681","50","3","34","20","10","5","5","6","38","47"
"1680","50","3","34","20","10","5","5","4","39","46"
"1683","50","3","34","20","10","5","5","5","40","51"
"1684","50","3","34","20","10","5","5","3","38","50"
"1685","50","3","34","20","10","5","5","2","39","50"
"1682","50","3","34","20","10","5","5","3","38","42"
"1687","50","3","34","20","10","5","5","4","38","44"
"1686","50","3","34","20","10","5","5","6","38","48"
"1688","50","3","34","20","10","5","5","2","39","42"
"1689","50","3","34","20","10","5","5","3","38","51"
"1690","50","3","34","20","10","5","5","3","39","52"
"1691","50","3","34","20","10","5","5","4","38","48"
"1693","50","3","34","20","10","5","5","6","39","50"
"1692","50","3","34","20","10","5","5","12","38","59"
"1695","50","3","34","20","10","5","5","3","39","54"
"1696","50","3","34","20","10","5","5","3","38","44"
"1694","50","3","34","20","10","5","5","2","38","40"
"1698","50","3","34","20","10","5","5","2","39","46"
"1697","50","3","34","20","10","5","5","3","39","48"
"1701","50","3","35","20","10","5","5","3","38","41"
"1700","50","3","34","20","10","5","5","1","38","46"
"1699","50","3","34","20","10","5","5","3","39","48"
"1702","50","3","35","20","10","5","5","2","38","45"
"1703","50","3","35","20","10","5","5","1","38","43"
"1704","50","3","35","20","10","5","5","2","39","48"
"1706","50","3","35","20","10","5","5","2","38","42"
"1708","50","3","35","20","10","5","5","4","38","42"
"1654","50","3","34","20","10","5","5","2","38","50"
"1707","50","3","35","20","10","5","5","1","38","47"
"1710","50","3","35","20","10","5","5","2","40","50"
"1711","50","3","35","20","10","5","5","2","39","46"
"1712","50","3","35","20","10","5","5","4","38","42"
"1713","50","3","35","20","10","5","5","2","38","45"
"1714","50","3","35","20","10","5","5","4","39","55"
"1705","50","3","35","20","10","5","5","2","38","45"
"1716","50","3","35","20","10","5","5","7","39","50"
"1709","50","3","35","20","10","5","5","3","38","42"
"1717","50","3","35","20","10","5","5","5","38","45"
"1718","50","3","35","20","10","5","5","2","38","48"
"1720","50","3","35","20","10","5","5","2","39","48"
"1719","50","3","35","20","10","5","5","7","38","50"
"1721","50","3","35","20","10","5","5","3","38","43"
"1722","50","3","35","20","10","5","5","1","38","44"
"1723","50","3","35","20","10","5","5","3","38","46"
"1724","50","3","35","20","10","5","5","2","38","48"
"1725","50","3","35","20","10","5","5","2","40","42"
"1726","50","3","35","20","10","5","5","4","39","49"
"1727","50","3","35","20","10","5","5","1","38","44"
"1729","50","3","35","20","10","5","5","3","39","52"
"1728","50","3","35","20","10","5","5","5","38","46"
"1730","50","3","35","20","10","5","5","4","38","53"
"1731","50","3","35","20","10","5","5","3","39","47"
"1732","50","3","35","20","10","5","5","1","38","46"
"1733","50","3","35","20","10","5","5","3","39","48"
"1734","50","3","35","20","10","5","5","4","39","53"
"1735","50","3","35","20","10","5","5","2","38","43"
"1737","50","3","35","20","10","5","5","2","39","43"
"1738","50","3","35","20","10","5","5","5","38","47"
"1739","50","3","35","20","10","5","5","2","40","50"
"1740","50","3","35","20","10","5","5","2","40","47"
"1742","50","3","35","20","10","5","5","2","39","50"
"1741","50","3","35","20","10","5","5","4","38","45"
"1743","50","3","35","20","10","5","5","2","39","46"
"1744","50","3","35","20","10","5","5","3","38","45"
"1746","50","3","35","20","10","5","5","2","39","42"
"1745","50","3","35","20","10","5","5","1","38","43"
"1747","50","3","35","20","10","5","5","1","39","46"
"1748","50","3","35","20","10","5","5","3","38","45"
"1749","50","3","35","20","10","5","5","2","39","44"
"1750","50","3","35","20","10","5","5","1","38","38"
"1751","50","3","36","20","10","5","5","1","39","51"
"1752","50","3","36","20","10","5","5","5","38","48"
"1715","50","3","35","20","10","5","5","2","38","48"
"1753","50","3","36","20","10","5","5","1","39","44"
"1754","50","3","36","20","10","5","5","1","38","50"
"1736","50","3","35","20","10","5","5","2","38","45"
"1756","50","3","36","20","10","5","5","2","38","44"
"1757","50","3","36","20","10","5","5","2","38","54"
"1758","50","3","36","20","10","5","5","3","39","47"
"1759","50","3","36","20","10","5","5","4","39","44"
"1760","50","3","36","20","10","5","5","2","38","37"
"1761","50","3","36","20","10","5","5","3","40","51"
"1762","50","3","36","20","10","5","5","2","38","39"
"1763","50","3","36","20","10","5","5","1","38","44"
"1755","50","3","36","20","10","5","5","2","38","42"
"1765","50","3","36","20","10","5","5","2","38","44"
"1766","50","3","36","20","10","5","5","1","38","40"
"1764","50","3","36","20","10","5","5","2","38","41"
"1768","50","3","36","20","10","5","5","1","38","43"
"1769","50","3","36","20","10","5","5","2","38","47"
"1771","50","3","36","20","10","5","5","1","38","42"
"1770","50","3","36","20","10","5","5","1","38","40"
"1772","50","3","36","20","10","5","5","1","38","41"
"1773","50","3","36","20","10","5","5","2","39","48"
"1774","50","3","36","20","10","5","5","4","39","46"
"1775","50","3","36","20","10","5","5","1","39","46"
"1776","50","3","36","20","10","5","5","2","38","45"
"1777","50","3","36","20","10","5","5","1","38","45"
"1778","50","3","36","20","10","5","5","2","38","51"
"1779","50","3","36","20","10","5","5","1","38","43"
"1780","50","3","36","20","10","5","5","2","39","45"
"1783","50","3","36","20","10","5","5","4","38","40"
"1767","50","3","36","20","10","5","5","1","38","50"
"1781","50","3","36","20","10","5","5","1","39","47"
"1784","50","3","36","20","10","5","5","1","38","55"
"1785","50","3","36","20","10","5","5","1","38","43"
"1787","50","3","36","20","10","5","5","1","38","47"
"1789","50","3","36","20","10","5","5","1","38","41"
"1788","50","3","36","20","10","5","5","4","38","52"
"1790","50","3","36","20","10","5","5","1","38","41"
"1792","50","3","36","20","10","5","5","1","38","46"
"1793","50","3","36","20","10","5","5","4","39","46"
"1791","50","3","36","20","10","5","5","1","39","50"
"1794","50","3","36","20","10","5","5","2","39","44"
"1795","50","3","36","20","10","5","5","3","38","42"
"1796","50","3","36","20","10","5","5","3","38","39"
"1797","50","3","36","20","10","5","5","1","38","49"
"1786","50","3","36","20","10","5","5","1","39","42"
"1798","50","3","36","20","10","5","5","3","40","46"
"1799","50","3","36","20","10","5","5","1","42","57"
"1801","50","3","37","20","10","5","5","2","38","45"
"1802","50","3","37","20","10","5","5","1","39","48"
"1803","50","3","37","20","10","5","5","1","38","47"
"1805","50","3","37","20","10","5","5","2","38","50"
"1804","50","3","37","20","10","5","5","2","41","52"
"1806","50","3","37","20","10","5","5","1","38","40"
"1807","50","3","37","20","10","5","5","1","39","44"
"1808","50","3","37","20","10","5","5","1","40","48"
"1809","50","3","37","20","10","5","5","2","38","42"
"1810","50","3","37","20","10","5","5","1","38","45"
"1800","50","3","36","20","10","5","5","2","40","52"
"1811","50","3","37","20","10","5","5","1","38","41"
"1813","50","3","37","20","10","5","5","1","41","52"
"1782","50","3","36","20","10","5","5","2","39","49"
"1816","50","3","37","20","10","5","5","1","39","47"
"1815","50","3","37","20","10","5","5","1","38","47"
"1814","50","3","37","20","10","5","5","1","39","42"
"1818","50","3","37","20","10","5","5","2","39","49"
"1817","50","3","37","20","10","5","5","1","39","50"
"1819","50","3","37","20","10","5","5","1","39","45"
"1821","50","3","37","20","10","5","5","3","38","41"
"1820","50","3","37","20","10","5","5","1","38","47"
"1823","50","3","37","20","10","5","5","1","39","47"
"1822","50","3","37","20","10","5","5","3","40","44"
"1824","50","3","37","20","10","5","5","2","38","49"
"1825","50","3","37","20","10","5","5","2","38","42"
"1827","50","3","37","20","10","5","5","1","38","47"
"1828","50","3","37","20","10","5","5","2","39","45"
"1826","50","3","37","20","10","5","5","1","38","44"
"1829","50","3","37","20","10","5","5","2","40","42"
"1830","50","3","37","20","10","5","5","1","38","42"
"1831","50","3","37","20","10","5","5","1","38","46"
"1833","50","3","37","20","10","5","5","1","39","43"
"1832","50","3","37","20","10","5","5","5","40","51"
"1835","50","3","37","20","10","5","5","1","39","45"
"1834","50","3","37","20","10","5","5","1","38","44"
"1812","50","3","37","20","10","5","5","1","39","37"
"1837","50","3","37","20","10","5","5","1","38","45"
"1838","50","3","37","20","10","5","5","4","38","47"
"1836","50","3","37","20","10","5","5","1","39","49"
"1840","50","3","37","20","10","5","5","1","38","48"
"1841","50","3","37","20","10","5","5","1","39","42"
"1843","50","3","37","20","10","5","5","1","38","46"
"1844","50","3","37","20","10","5","5","1","38","39"
"1839","50","3","37","20","10","5","5","2","38","50"
"1845","50","3","37","20","10","5","5","2","40","46"
"1842","50","3","37","20","10","5","5","1","40","44"
"1846","50","3","37","20","10","5","5","1","39","46"
"1849","50","3","37","20","10","5","5","1","38","42"
"1850","50","3","37","20","10","5","5","1","38","50"
"1848","50","3","37","20","10","5","5","1","38","43"
"1851","50","3","38","20","10","5","5","0","38","45"
"1852","50","3","38","20","10","5","5","0","38","43"
"1854","50","3","38","20","10","5","5","0","38","48"
"1855","50","3","38","20","10","5","5","0","38","45"
"1856","50","3","38","20","10","5","5","0","38","45"
"1857","50","3","38","20","10","5","5","0","38","44"
"1858","50","3","38","20","10","5","5","0","38","43"
"1859","50","3","38","20","10","5","5","0","38","44"
"1860","50","3","38","20","10","5","5","0","38","38"
"1861","50","3","38","20","10","5","5","0","38","44"
"1862","50","3","38","20","10","5","5","0","38","41"
"1863","50","3","38","20","10","5","5","0","38","39"
"1864","50","3","38","20","10","5","5","0","38","47"
"1865","50","3","38","20","10","5","5","0","38","39"
"1866","50","3","38","20","10","5","5","0","38","40"
"1867","50","3","38","20","10","5","5","0","38","40"
"1868","50","3","38","20","10","5","5","0","38","47"
"1847","50","3","37","20","10","5","5","2","39","43"
"1869","50","3","38","20","10","5","5","0","38","44"
"1870","50","3","38","20","10","5","5","0","38","44"
"1871","50","3","38","20","10","5","5","0","38","38"
"1853","50","3","38","20","10","5","5","0","38","47"
"1874","50","3","38","20","10","5","5","0","38","48"
"1875","50","3","38","20","10","5","5","0","38","50"
"1876","50","3","38","20","10","5","5","0","38","42"
"1877","50","3","38","20","10","5","5","0","38","44"
"1879","50","3","38","20","10","5","5","0","38","43"
"1873","50","3","38","20","10","5","5","0","38","43"
"1880","50","3","38","20","10","5","5","0","38","43"
"1881","50","3","38","20","10","5","5","0","38","36"
"1878","50","3","38","20","10","5","5","0","38","50"
"1883","50","3","38","20","10","5","5","0","38","44"
"1882","50","3","38","20","10","5","5","0","38","44"
"1884","50","3","38","20","10","5","5","0","38","46"
"1885","50","3","38","20","10","5","5","0","38","44"
"1886","50","3","38","20","10","5","5","0","38","52"
"1888","50","3","38","20","10","5","5","0","38","46"
"1890","50","3","38","20","10","5","5","0","38","42"
"1872","50","3","38","20","10","5","5","0","38","43"
"1889","50","3","38","20","10","5","5","0","38","41"
"1891","50","3","38","20","10","5","5","0","38","48"
"1894","50","3","38","20","10","5","5","0","38","48"
"1893","50","3","38","20","10","5","5","0","38","39"
"1895","50","3","38","20","10","5","5","0","38","48"
"1896","50","3","38","20","10","5","5","0","38","47"
"1897","50","3","38","20","10","5","5","0","38","40"
"1892","50","3","38","20","10","5","5","0","38","51"
"1900","50","3","38","20","10","5","5","0","38","43"
"1899","50","3","38","20","10","5","5","0","38","46"
"1898","50","3","38","20","10","5","5","0","38","48"
"1902","50","3","39","20","10","5","5","0","39","53"
"1904","50","3","39","20","10","5","5","0","39","48"
"1901","50","3","39","20","10","5","5","0","39","43"
"1903","50","3","39","20","10","5","5","0","39","44"
"1905","50","3","39","20","10","5","5","0","39","43"
"1906","50","3","39","20","10","5","5","0","39","51"
"1909","50","3","39","20","10","5","5","0","39","48"
"1907","50","3","39","20","10","5","5","0","39","42"
"1908","50","3","39","20","10","5","5","0","39","46"
"1910","50","3","39","20","10","5","5","0","39","50"
"1911","50","3","39","20","10","5","5","0","39","48"
"1912","50","3","39","20","10","5","5","0","39","44"
"1914","50","3","39","20","10","5","5","0","39","42"
"1913","50","3","39","20","10","5","5","0","39","53"
"1915","50","3","39","20","10","5","5","0","39","43"
"1917","50","3","39","20","10","5","5","0","39","46"
"1916","50","3","39","20","10","5","5","0","39","45"
"1918","50","3","39","20","10","5","5","0","39","50"
"1919","50","3","39","20","10","5","5","0","39","51"
"1920","50","3","39","20","10","5","5","0","39","41"
"1922","50","3","39","20","10","5","5","0","39","46"
"1921","50","3","39","20","10","5","5","0","39","42"
"1923","50","3","39","20","10","5","5","0","39","49"
"1924","50","3","39","20","10","5","5","0","39","42"
"1925","50","3","39","20","10","5","5","0","39","35"
"1926","50","3","39","20","10","5","5","0","39","46"
"1927","50","3","39","20","10","5","5","0","39","45"
"1928","50","3","39","20","10","5","5","0","39","44"
"1929","50","3","39","20","10","5","5","0","39","45"
"1930","50","3","39","20","10","5","5","0","39","45"
"1932","50","3","39","20","10","5","5","0","39","44"
"1933","50","3","39","20","10","5","5","0","39","45"
"1934","50","3","39","20","10","5","5","0","39","36"
"1935","50","3","39","20","10","5","5","0","39","51"
"1936","50","3","39","20","10","5","5","0","39","43"
"1937","50","3","39","20","10","5","5","0","39","49"
"1939","50","3","39","20","10","5","5","0","39","48"
"1938","50","3","39","20","10","5","5","0","39","45"
"1941","50","3","39","20","10","5","5","0","39","46"
"1931","50","3","39","20","10","5","5","0","39","47"
"1943","50","3","39","20","10","5","5","0","39","44"
"1942","50","3","39","20","10","5","5","0","39","43"
"1944","50","3","39","20","10","5","5","0","39","49"
"1945","50","3","39","20","10","5","5","0","39","45"
"1947","50","3","39","20","10","5","5","0","39","44"
"1887","50","3","38","20","10","5","5","0","38","38"
"1946","50","3","39","20","10","5","5","0","39","43"
"1948","50","3","39","20","10","5","5","0","39","49"
"1951","50","3","40","20","10","5","5","0","40","47"
"1949","50","3","39","20","10","5","5","0","39","48"
"1952","50","3","40","20","10","5","5","0","40","46"
"1953","50","3","40","20","10","5","5","0","40","43"
"1954","50","3","40","20","10","5","5","0","40","48"
"1950","50","3","39","20","10","5","5","0","39","49"
"1956","50","3","40","20","10","5","5","0","40","49"
"1955","50","3","40","20","10","5","5","0","40","47"
"1957","50","3","40","20","10","5","5","0","40","50"
"1959","50","3","40","20","10","5","5","0","40","44"
"1960","50","3","40","20","10","5","5","0","40","40"
"1961","50","3","40","20","10","5","5","0","40","41"
"1962","50","3","40","20","10","5","5","0","40","49"
"1963","50","3","40","20","10","5","5","0","40","46"
"1964","50","3","40","20","10","5","5","0","40","43"
"1965","50","3","40","20","10","5","5","0","40","50"
"1940","50","3","39","20","10","5","5","0","39","40"
"1966","50","3","40","20","10","5","5","0","40","42"
"1968","50","3","40","20","10","5","5","0","40","47"
"1967","50","3","40","20","10","5","5","0","40","51"
"1970","50","3","40","20","10","5","5","0","40","48"
"1969","50","3","40","20","10","5","5","0","40","49"
"1971","50","3","40","20","10","5","5","0","40","38"
"1972","50","3","40","20","10","5","5","0","40","48"
"1973","50","3","40","20","10","5","5","0","40","49"
"1974","50","3","40","20","10","5","5","0","40","46"
"1975","50","3","40","20","10","5","5","0","40","44"
"1976","50","3","40","20","10","5","5","0","40","50"
"1977","50","3","40","20","10","5","5","0","40","51"
"1978","50","3","40","20","10","5","5","0","40","52"
"1979","50","3","40","20","10","5","5","0","40","44"
"1958","50","3","40","20","10","5","5","0","40","45"
"1981","50","3","40","20","10","5","5","0","40","45"
"1982","50","3","40","20","10","5","5","0","40","52"
"1983","50","3","40","20","10","5","5","0","40","51"
"1984","50","3","40","20","10","5","5","0","40","54"
"1985","50","3","40","20","10","5","5","0","40","43"
"1987","50","3","40","20","10","5","5","0","40","52"
"1986","50","3","40","20","10","5","5","0","40","49"
"1988","50","3","40","20","10","5","5","0","40","47"
"1990","50","3","40","20","10","5","5","0","40","53"
"1991","50","3","40","20","10","5","5","0","40","52"
"1993","50","3","40","20","10","5","5","0","40","48"
"1989","50","3","40","20","10","5","5","0","40","44"
"1994","50","3","40","20","10","5","5","0","40","48"
"1995","50","3","40","20","10","5","5","0","40","45"
"1996","50","3","40","20","10","5","5","0","40","44"
"1997","50","3","40","20","10","5","5","0","40","42"
"1998","50","3","40","20","10","5","5","0","40","43"
"2000","50","3","40","20","10","5","5","0","40","41"
"1980","50","3","40","20","10","5","5","0","40","52"
"1999","50","3","40","20","10","5","5","0","40","50"
"2002","50","3","41","20","10","5","5","0","41","57"
"2001","50","3","41","20","10","5","5","0","41","51"
"2003","50","3","41","20","10","5","5","0","41","50"
"2004","50","3","41","20","10","5","5","0","41","49"
"2005","50","3","41","20","10","5","5","0","41","51"
"2006","50","3","41","20","10","5","5","0","41","52"
"2007","50","3","41","20","10","5","5","0","41","48"
"2008","50","3","41","20","10","5","5","0","41","43"
"2009","50","3","41","20","10","5","5","0","41","51"
"2010","50","3","41","20","10","5","5","0","41","50"
"2011","50","3","41","20","10","5","5","0","41","50"
"2012","50","3","41","20","10","5","5","0","41","51"
"2013","50","3","41","20","10","5","5","0","41","50"
"2014","50","3","41","20","10","5","5","0","41","53"
"2015","50","3","41","20","10","5","5","0","41","47"
"2017","50","3","41","20","10","5","5","0","41","48"
"2018","50","3","41","20","10","5","5","0","41","49"
"2019","50","3","41","20","10","5","5","0","41","51"
"2020","50","3","41","20","10","5","5","0","41","50"
"2021","50","3","41","20","10","5","5","0","41","50"
"2022","50","3","41","20","10","5","5","0","41","54"
"2023","50","3","41","20","10","5","5","0","41","48"
"2024","50","3","41","20","10","5","5","0","41","51"
"2025","50","3","41","20","10","5","5","0","41","51"
"2026","50","3","41","20","10","5","5","0","41","51"
"2027","50","3","41","20","10","5","5","0","41","52"
"2028","50","3","41","20","10","5","5","0","41","45"
"2029","50","3","41","20","10","5","5","0","41","45"
"2030","50","3","41","20","10","5","5","0","41","48"
"2031","50","3","41","20","10","5","5","0","41","51"
"2032","50","3","41","20","10","5","5","0","41","45"
"2016","50","3","41","20","10","5","5","0","41","45"
"2033","50","3","41","20","10","5","5","0","41","49"
"2034","50","3","41","20","10","5","5","0","41","52"
"2036","50","3","41","20","10","5","5","0","41","53"
"2035","50","3","41","20","10","5","5","0","41","51"
"2037","50","3","41","20","10","5","5","0","41","54"
"2038","50","3","41","20","10","5","5","0","41","48"
"2040","50","3","41","20","10","5","5","0","41","45"
"2039","50","3","41","20","10","5","5","0","41","45"
"2042","50","3","41","20","10","5","5","0","41","46"
"2041","50","3","41","20","10","5","5","0","41","51"
"1992","50","3","40","20","10","5","5","0","40","48"
"2045","50","3","41","20","10","5","5","0","41","52"
"2044","50","3","41","20","10","5","5","0","41","54"
"2047","50","3","41","20","10","5","5","0","41","48"
"2046","50","3","41","20","10","5","5","0","41","51"
"2048","50","3","41","20","10","5","5","0","41","49"
"2051","50","3","42","20","10","5","5","0","42","60"
"2049","50","3","41","20","10","5","5","0","41","55"
"2050","50","3","41","20","10","5","5","0","41","55"
"2052","50","3","42","20","10","5","5","0","42","51"
"2053","50","3","42","20","10","5","5","0","42","56"
"2054","50","3","42","20","10","5","5","0","42","62"
"2056","50","3","42","20","10","5","5","0","42","54"
"2055","50","3","42","20","10","5","5","0","42","53"
"2059","50","3","42","20","10","5","5","0","42","53"
"2058","50","3","42","20","10","5","5","0","42","55"
"2060","50","3","42","20","10","5","5","0","42","47"
"2057","50","3","42","20","10","5","5","0","42","56"
"2061","50","3","42","20","10","5","5","0","42","50"
"2064","50","3","42","20","10","5","5","0","42","49"
"2062","50","3","42","20","10","5","5","0","42","49"
"2063","50","3","42","20","10","5","5","0","42","51"
"2065","50","3","42","20","10","5","5","0","42","49"
"2066","50","3","42","20","10","5","5","0","42","49"
"2067","50","3","42","20","10","5","5","0","42","52"
"2069","50","3","42","20","10","5","5","0","42","57"
"2068","50","3","42","20","10","5","5","0","42","57"
"2072","50","3","42","20","10","5","5","0","42","59"
"2071","50","3","42","20","10","5","5","0","42","55"
"2070","50","3","42","20","10","5","5","0","42","54"
"2073","50","3","42","20","10","5","5","0","42","54"
"2074","50","3","42","20","10","5","5","0","42","53"
"2076","50","3","42","20","10","5","5","0","42","50"
"2077","50","3","42","20","10","5","5","0","42","57"
"2075","50","3","42","20","10","5","5","0","42","55"
"2078","50","3","42","20","10","5","5","0","42","57"
"2079","50","3","42","20","10","5","5","0","42","55"
"2043","50","3","41","20","10","5","5","0","41","54"
"2082","50","3","42","20","10","5","5","0","42","52"
"2080","50","3","42","20","10","5","5","0","42","55"
"2083","50","3","42","20","10","5","5","0","42","53"
"2084","50","3","42","20","10","5","5","0","42","51"
"2086","50","3","42","20","10","5","5","0","42","56"
"2087","50","3","42","20","10","5","5","0","42","56"
"2085","50","3","42","20","10","5","5","0","42","52"
"2088","50","3","42","20","10","5","5","0","42","56"
"2089","50","3","42","20","10","5","5","0","42","52"
"2092","50","3","42","20","10","5","5","0","42","50"
"2091","50","3","42","20","10","5","5","0","42","50"
"2093","50","3","42","20","10","5","5","0","42","58"
"2094","50","3","42","20","10","5","5","0","42","52"
"2090","50","3","42","20","10","5","5","0","42","57"
"2097","50","3","42","20","10","5","5","0","42","53"
"2096","50","3","42","20","10","5","5","0","42","56"
"2095","50","3","42","20","10","5","5","0","42","49"
"2099","50","3","42","20","10","5","5","0","42","52"
"2100","50","3","42","20","10","5","5","0","42","52"
"2098","50","3","42","20","10","5","5","0","42","55"
"2103","50","3","43","20","10","5","5","0","43","56"
"2101","50","3","43","20","10","5","5","0","43","56"
"2081","50","3","42","20","10","5","5","0","42","45"
"2105","50","3","43","20","10","5","5","0","43","54"
"2104","50","3","43","20","10","5","5","0","43","57"
"2107","50","3","43","20","10","5","5","0","43","47"
"2108","50","3","43","20","10","5","5","0","43","57"
"2109","50","3","43","20","10","5","5","0","43","50"
"2110","50","3","43","20","10","5","5","0","43","51"
"2111","50","3","43","20","10","5","5","0","43","55"
"2106","50","3","43","20","10","5","5","0","43","52"
"2114","50","3","43","20","10","5","5","0","43","53"
"2113","50","3","43","20","10","5","5","0","43","57"
"2115","50","3","43","20","10","5","5","0","43","55"
"2112","50","3","43","20","10","5","5","0","43","55"
"2116","50","3","43","20","10","5","5","0","43","57"
"2119","50","3","43","20","10","5","5","0","43","52"
"2118","50","3","43","20","10","5","5","0","43","58"
"2120","50","3","43","20","10","5","5","0","43","57"
"2117","50","3","43","20","10","5","5","0","43","58"
"2123","50","3","43","20","10","5","5","0","43","57"
"2121","50","3","43","20","10","5","5","0","43","54"
"2124","50","3","43","20","10","5","5","0","43","51"
"2122","50","3","43","20","10","5","5","0","43","57"
"2126","50","3","43","20","10","5","5","0","43","53"
"2128","50","3","43","20","10","5","5","0","43","54"
"2127","50","3","43","20","10","5","5","0","43","54"
"2125","50","3","43","20","10","5","5","0","43","54"
"2129","50","3","43","20","10","5","5","0","43","53"
"2130","50","3","43","20","10","5","5","0","43","57"
"2132","50","3","43","20","10","5","5","0","43","55"
"2133","50","3","43","20","10","5","5","0","43","53"
"2131","50","3","43","20","10","5","5","0","43","54"
"2136","50","3","43","20","10","5","5","0","43","54"
"2134","50","3","43","20","10","5","5","0","43","55"
"2102","50","3","43","20","10","5","5","0","43","53"
"2138","50","3","43","20","10","5","5","0","43","57"
"2137","50","3","43","20","10","5","5","0","43","59"
"2140","50","3","43","20","10","5","5","0","43","55"
"2135","50","3","43","20","10","5","5","0","43","56"
"2139","50","3","43","20","10","5","5","0","43","50"
"2141","50","3","43","20","10","5","5","0","43","54"
"2142","50","3","43","20","10","5","5","0","43","51"
"2143","50","3","43","20","10","5","5","0","43","54"
"2144","50","3","43","20","10","5","5","0","43","56"
"2145","50","3","43","20","10","5","5","0","43","56"
"2146","50","3","43","20","10","5","5","0","43","57"
"2148","50","3","43","20","10","5","5","0","43","57"
"2147","50","3","43","20","10","5","5","0","43","53"
"2149","50","3","43","20","10","5","5","0","43","55"
"2151","50","3","44","20","10","5","5","0","44","62"
"2153","50","3","44","20","10","5","5","0","44","57"
"2152","50","3","44","20","10","5","5","0","44","61"
"2154","50","3","44","20","10","5","5","0","44","60"
"2155","50","3","44","20","10","5","5","0","44","60"
"2157","50","3","44","20","10","5","5","0","44","57"
"2158","50","3","44","20","10","5","5","0","44","63"
"2156","50","3","44","20","10","5","5","0","44","59"
"2160","50","3","44","20","10","5","5","0","44","59"
"2159","50","3","44","20","10","5","5","0","44","61"
"2162","50","3","44","20","10","5","5","0","44","55"
"2161","50","3","44","20","10","5","5","0","44","60"
"2163","50","3","44","20","10","5","5","0","44","60"
"2164","50","3","44","20","10","5","5","0","44","60"
"2166","50","3","44","20","10","5","5","0","44","56"
"2167","50","3","44","20","10","5","5","0","44","58"
"2168","50","3","44","20","10","5","5","0","44","58"
"2169","50","3","44","20","10","5","5","0","44","61"
"2170","50","3","44","20","10","5","5","0","44","61"
"2171","50","3","44","20","10","5","5","0","44","53"
"2172","50","3","44","20","10","5","5","0","44","53"
"2173","50","3","44","20","10","5","5","0","44","60"
"2165","50","3","44","20","10","5","5","0","44","59"
"2174","50","3","44","20","10","5","5","0","44","54"
"2175","50","3","44","20","10","5","5","0","44","58"
"2176","50","3","44","20","10","5","5","0","44","59"
"2177","50","3","44","20","10","5","5","0","44","55"
"2178","50","3","44","20","10","5","5","0","44","59"
"2179","50","3","44","20","10","5","5","0","44","62"
"2180","50","3","44","20","10","5","5","0","44","56"
"2150","50","3","43","20","10","5","5","0","43","55"
"2183","50","3","44","20","10","5","5","0","44","59"
"2182","50","3","44","20","10","5","5","0","44","65"
"2185","50","3","44","20","10","5","5","0","44","64"
"2184","50","3","44","20","10","5","5","0","44","58"
"2187","50","3","44","20","10","5","5","0","44","59"
"2186","50","3","44","20","10","5","5","0","44","57"
"2188","50","3","44","20","10","5","5","0","44","62"
"2189","50","3","44","20","10","5","5","0","44","53"
"2191","50","3","44","20","10","5","5","0","44","57"
"2192","50","3","44","20","10","5","5","0","44","56"
"2190","50","3","44","20","10","5","5","0","44","55"
"2193","50","3","44","20","10","5","5","0","44","51"
"2194","50","3","44","20","10","5","5","0","44","60"
"2195","50","3","44","20","10","5","5","0","44","56"
"2196","50","3","44","20","10","5","5","0","44","59"
"2197","50","3","44","20","10","5","5","0","44","60"
"2198","50","3","44","20","10","5","5","0","44","57"
"2200","50","3","44","20","10","5","5","0","44","64"
"2201","50","3","45","20","10","5","5","0","45","64"
"2202","50","3","45","20","10","5","5","0","45","57"
"2199","50","3","44","20","10","5","5","0","44","60"
"2203","50","3","45","20","10","5","5","0","45","62"
"2204","50","3","45","20","10","5","5","0","45","62"
"2205","50","3","45","20","10","5","5","0","45","60"
"2206","50","3","45","20","10","5","5","0","45","61"
"2207","50","3","45","20","10","5","5","0","45","59"
"2209","50","3","45","20","10","5","5","0","45","61"
"2208","50","3","45","20","10","5","5","0","45","63"
"2211","50","3","45","20","10","5","5","0","45","55"
"2213","50","3","45","20","10","5","5","0","45","59"
"2212","50","3","45","20","10","5","5","0","45","60"
"2214","50","3","45","20","10","5","5","0","45","53"
"2215","50","3","45","20","10","5","5","0","45","67"
"2216","50","3","45","20","10","5","5","0","45","58"
"2218","50","3","45","20","10","5","5","0","45","60"
"2217","50","3","45","20","10","5","5","0","45","58"
"2219","50","3","45","20","10","5","5","0","45","58"
"2220","50","3","45","20","10","5","5","0","45","60"
"2221","50","3","45","20","10","5","5","0","45","63"
"2222","50","3","45","20","10","5","5","0","45","62"
"2223","50","3","45","20","10","5","5","0","45","59"
"2225","50","3","45","20","10","5","5","0","45","58"
"2224","50","3","45","20","10","5","5","0","45","67"
"2226","50","3","45","20","10","5","5","0","45","58"
"2227","50","3","45","20","10","5","5","0","45","56"
"2228","50","3","45","20","10","5","5","0","45","59"
"2229","50","3","45","20","10","5","5","0","45","67"
